elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.131,5073,47292,47292,1870636,91312,22,31,3386077510,12
1.43,5073,373076,373076,2487284,84440,50,369,3386079036,12
2.697,5073,384584,384584,2505972,84336,50,868,3386080561,12
3.979,5073,404780,404780,2519284,84312,50,1344,3386082106,12
5.256,5073,414832,415580,2530292,84288,50,1820,3386083635,12
6.522,5073,430888,431352,2540788,84288,50,2291,3386085150,12
7.862,5073,433552,433552,2543092,84288,50,2352,3386086811,12
