elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.138,42561,46124,46124,1869572,91556,21,33,3489460047,12
1.457,42561,183580,183580,2484180,84548,49,140,3489461593,12
2.734,42561,378608,378720,2487508,84448,49,393,3489463121,12
4.006,42561,370328,381116,2491092,84416,49,580,3489464672,12
5.315,42561,374352,381116,2494932,84368,49,826,3489466242,12
6.673,42561,378228,381116,2497748,84360,49,1040,3489467920,12
