elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.164,48545,147632,147632,168852,68,29,45,5231877441,12
1.428,48545,441728,441728,781360,68,53,380,5231878937,12
2.672,48545,455572,455572,794660,68,52,912,5231880464,12
