elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
113.512,33153,544576,576912,3255852,73612,68,21383,2757825284,12
114.827,33153,546456,576912,3255852,73612,68,21619,2757826861,12
116.169,33153,545404,576912,3254796,73612,67,21857,2757828460,12
117.489,33153,547944,576912,3255852,73612,68,22174,2757830086,12
118.859,33153,546888,576912,3255852,73612,68,22432,2757831720,12
120.18,33153,549120,576912,3251756,73612,68,22735,2757833307,12
121.506,33153,553764,576912,3251756,73612,68,23000,2757834891,12
122.851,33153,558744,576912,3251756,73612,68,23245,2757836478,12
124.183,33153,553676,576912,3251756,73612,68,23478,2757838087,12
125.459,33153,568868,576912,3251756,73612,68,23775,2757839619,12
126.762,33153,556860,576912,3250956,73612,67,24030,2757841206,12
128.078,33153,567656,576912,3251212,73612,67,24291,2757842769,12
129.41,33153,561104,576912,3252524,73612,68,24518,2757844356,12
130.725,33153,562324,576912,3252780,73612,68,24755,2757845951,12
132.083,33153,559924,576912,3253836,73612,69,25064,2757847593,12
133.433,33153,542788,576912,3254092,73612,69,25314,2757849210,12
134.767,33153,545484,576912,3254092,73612,69,25636,2757850827,12
136.102,33153,547284,576912,3254092,73612,69,25893,2757852376,12
137.423,33153,552096,576912,3254092,73612,69,26096,2757853979,12
138.761,33153,546524,576912,3254092,73612,69,26362,2757855632,12
140.145,33153,554400,576912,3254092,73612,69,26630,2757857290,12
141.508,33153,549540,576912,3254092,73612,69,26893,2757858927,12
142.863,33153,555476,576912,3254092,73612,69,27181,2757860524,12
144.184,33153,552668,576912,3254348,73612,69,27425,2757862093,12
145.513,33153,562476,576912,3254604,73612,69,27663,2757863701,12
146.873,33153,552656,576912,3253004,73612,67,27937,2757865358,12
148.216,33153,566244,576912,3253516,73612,67,28238,2757866946,12
149.532,33153,556636,576912,3254828,73612,68,28525,2757868555,12
150.867,33153,564164,576912,3255084,73612,68,28815,2757870109,12
152.187,33153,551496,576912,3256140,73612,69,29046,2757871688,12
153.526,33153,549832,576912,3256396,73612,69,29286,2757873306,12
154.872,33153,551140,576912,3256396,73612,69,29604,2757874957,12
156.213,33153,548168,576912,3256396,73612,69,29884,2757876569,12
157.559,33153,548532,576912,3256396,73612,69,30183,2757878161,12
158.893,33153,552200,576912,3256396,73612,69,30426,2757879751,12
160.243,33153,553752,576912,3256396,73612,69,30696,2757881403,12
161.619,33153,554420,576912,3256396,73612,69,30968,2757883050,12
162.95,33153,557580,576912,3256396,73612,69,31306,2757884647,12
164.285,33153,554936,576912,3256396,73612,69,31563,2757886228,12
165.602,33153,567296,576912,3255340,73620,68,31815,2757887801,12
166.928,33153,555900,576912,3254284,73620,67,32039,2757889399,12
168.276,33153,551320,576912,3255340,73620,68,32324,2757891010,12
169.585,33153,547940,576912,3255596,73620,68,32628,2757892597,12
170.912,33153,548400,576912,3255596,73620,68,32917,2757894162,12
172.225,33153,551504,576912,3255596,73620,68,33141,2757895732,12
173.551,33153,550120,576912,3254540,73620,67,33389,2757897331,12
174.895,33153,550464,576912,3255596,73620,68,33662,2757898963,12
176.256,33153,551908,576912,3255596,73620,68,33935,2757900600,12
177.59,33153,567720,576912,3255596,73620,68,34241,2757902208,12
178.927,33153,553876,576912,3255596,73620,68,34511,2757903781,12
180.255,33153,565648,576912,3254572,73620,68,34747,2757905370,12
181.58,33153,555160,576912,3254572,73620,68,35005,2757906987,12
182.899,33153,553976,576912,3253772,73620,67,35324,2757908593,12
184.235,33153,554156,576912,3254828,73620,68,35586,2757910185,12
185.564,33153,555580,576912,3254828,73620,68,35884,2757911729,12
186.886,33153,556104,576912,3255084,73620,68,36095,2757913328,12
188.231,33153,552552,576912,3254028,73620,67,36342,2757914950,12
189.555,33153,556264,576912,3255596,73616,68,36681,2757916555,12
190.876,33153,555576,576912,3255596,73616,68,36956,2757918135,12
192.199,33153,556888,576912,3255596,73616,68,37277,2757919706,12
193.542,33153,561884,576912,3255596,73616,68,37507,2757921332,12
194.872,33153,550864,576912,3254828,73604,68,37806,2757922936,12
196.199,33153,553684,576912,3254828,73604,68,38075,2757924517,12
197.53,33153,562116,576912,3254828,73604,68,38379,2757926100,12
198.82,33153,562316,576912,3254828,73596,68,38766,2757927666,12
200.152,33153,560672,576912,3260428,73572,67,38907,2757929278,12
201.509,33153,276696,576912,3238252,73572,46,38966,2757930917,12
201.895,33153,276696,576912,3238252,73572,46,38966,2757931371,12
203.241,33153,255864,576912,3245388,73568,45,38968,2757932999,12
204.572,33153,255864,576912,3245388,73568,45,38968,2757934606,12
205.923,33153,255864,576912,3245388,73568,45,38968,2757936218,12
