elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.136,50963,133764,133764,172788,76,21,30,5231961069,12
1.44,50963,438052,438052,786884,68,51,377,5231962618,12
2.688,50963,457988,457988,801444,68,50,884,5231964116,12
3.934,50963,476344,476344,815012,68,50,1454,5231965619,12
5.229,50963,473788,473788,811236,68,44,1461,5231967226,12
