elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.142,51088,61148,61148,1875932,86524,26,44,1550381440,12
1.43,51088,366500,366500,2487768,84724,50,412,1550382976,12
2.723,51088,378912,379248,2492632,84616,50,827,1550384538,12
3.027,51088,378912,379248,2492632,84616,50,827,1550384900,12
4.314,51088,378912,379248,2492632,84616,50,827,1550386467,12
5.628,51088,378920,379248,2492632,84616,50,828,1550388072,12
6.982,51088,378920,379248,2492632,84616,50,828,1550389682,12
