elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.138,50658,60020,60020,1876436,86608,26,27,1232906812,12
1.417,50658,361324,361324,2474960,84768,50,372,1232908357,12
1.721,50658,361324,361324,2474960,84768,50,372,1232908736,12
2.999,50658,361356,361356,2474960,84764,50,372,1232910262,12
4.309,50658,361360,361360,2474960,84764,50,372,1232911864,12
5.642,50658,361372,361372,2474960,84764,50,372,1232913481,12
