elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.167,16183,73840,73840,1876980,85092,26,50,2744545667,12
1.451,16183,172200,172200,2467568,84620,50,130,2744547213,12
1.749,16183,172200,172200,2467568,84620,50,130,2744547577,12
3.024,16183,171052,172228,2467568,84616,50,130,2744549102,12
4.318,16183,171056,172228,2467568,84616,50,130,2744550703,12
5.665,16183,171064,172228,2467568,84616,50,130,2744552311,12
