elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.154,59811,139224,139224,160364,68,24,45,5232518566,12
1.453,59811,432560,432560,772040,68,51,343,5232520112,12
2.739,59811,462228,462228,791976,68,50,894,5232521657,12
4.029,59811,476248,476248,831144,68,50,1350,5232523244,12
