elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.133,21481,61260,61260,1874324,86604,24,25,1228973314,12
1.409,21481,165468,167532,2452656,84880,49,124,1228974865,12
2.711,21481,358720,358720,2485424,84816,49,365,1228976448,12
4.04,21481,361404,361404,2487728,84796,49,547,1228978059,12
5.37,21481,364444,364444,2490032,84748,49,767,1228979640,12
6.675,21481,367364,368260,2492080,84712,49,1013,1228981225,12
8.031,21481,377804,377804,2496688,84660,49,1251,1228982824,12
