elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.147,10660,62560,62560,1869276,86512,26,37,1545264421,12
1.406,10660,365340,365340,2503928,84752,51,403,1545265941,12
2.692,10660,378024,378024,2514680,84620,51,987,1545267478,12
3.973,10660,388764,391104,2523640,84576,51,1530,1545269019,12
5.309,10660,390724,391104,2524408,84560,51,1556,1545270672,12
5.69,10660,390724,391104,2524408,84560,51,1556,1545271120,12
7.031,10660,390724,391104,2524408,84560,51,1556,1545272748,12
8.4,10660,390776,391104,2524408,84560,51,1557,1545274370,12
9.74,10660,390776,391104,2524408,84560,51,1557,1545275997,12
