elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.135,24829,58504,58504,1868212,86608,25,27,1229199516,12
1.417,24829,364492,364492,2488240,84728,49,413,1229201063,12
2.702,24829,373320,373320,2496432,84636,49,999,1229202594,12
3.973,24829,383300,383300,2504624,84584,49,1572,1229204120,12
5.279,24829,390536,390536,2510768,84576,49,2061,1229205698,12
6.586,24829,398384,398384,2517168,84552,49,2540,1229207264,12
7.878,24829,404700,404700,2522288,84552,49,3049,1229208822,12
9.18,24829,412252,429660,2523312,83048,49,3575,1229210374,12
10.523,24829,412620,429660,2523312,83040,49,3671,1229212025,12
