elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.13,3514,46184,46184,1859300,91456,20,29,3385994986,12
1.46,3514,365164,371824,2502356,84488,49,397,3385996542,12
2.717,3514,377900,377900,2536916,84364,49,718,3385998054,12
3.979,3514,194296,404108,2531860,84312,35,1192,3385999539,12
5.233,3514,202752,404640,2568724,84304,35,1530,3386001070,12
6.514,3514,418328,418856,2588628,84668,49,1897,3386002623,12
7.855,3514,216720,419192,2564052,84572,25,1912,3386004263,12
