elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.125,50640,47128,47128,1860848,91192,21,25,1550355367,12
1.417,50640,368604,368604,2474936,84764,49,403,1550356918,12
2.713,50640,372216,372216,2475704,84700,49,555,1550358494,12
3.029,50640,372216,372216,2475704,84700,49,555,1550358864,12
4.334,50640,372216,372216,2475704,84700,49,555,1550360476,12
5.668,50640,372228,372228,2475704,84700,49,555,1550362068,12
7.0,50640,372232,372232,2475704,84700,49,555,1550363671,12
