elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.137,18207,71284,71284,1871268,76700,25,26,231666033,12
1.4,18207,213488,213772,2280380,75356,26,152,231667541,12
2.644,18207,350748,364380,2761660,74976,50,290,231669024,12
3.915,18207,516020,548224,3100956,74900,53,365,231670585,12
5.252,18207,698916,699744,3101468,74872,53,532,231672237,12
6.592,18207,782816,817144,3255580,74824,53,1006,231673800,12
7.935,18207,631252,817144,3256092,74780,53,1095,231675462,12
8.312,18207,631308,817144,3256092,74780,53,1095,231675886,12
9.636,18207,631308,817144,3256092,74780,53,1095,231677479,12
