elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.131,17090,46292,46292,1870632,91752,22,28,2744621700,12
1.433,17090,369156,369156,2487504,84616,49,395,2744623236,12
2.729,17090,372108,372376,2491600,84544,49,653,2744624800,12
3.04,17090,372108,372376,2491600,84544,49,653,2744625171,12
4.348,17090,372112,372376,2491600,84544,49,653,2744626769,12
5.673,17090,372120,372376,2491600,84544,49,653,2744628349,12
6.997,17090,372120,372376,2491600,84544,49,653,2744629960,12
