elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.16,36231,145176,145176,167400,68,28,50,5098608938,12
1.444,36231,437280,437280,778720,68,52,395,5098610490,12
2.729,36231,456132,456132,802496,68,51,1028,5098612020,12
4.01,36231,457328,457328,804032,68,51,1143,5098613581,12
