elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.154,35231,141260,141260,163528,68,27,50,5098572868,12
1.429,35231,440760,440760,787904,68,51,378,5098574374,12
2.712,35231,448132,448132,798112,68,50,911,5098575924,12
