elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.143,8657,64768,64768,1875932,86524,26,45,1545148921,12
1.441,8657,366768,366768,2479576,84736,50,428,1545150474,12
2.717,8657,378952,380568,2491096,84608,50,991,1545152014,12
3.027,8657,379004,380568,2491096,84608,50,991,1545152393,12
4.34,8657,379004,380568,2491096,84608,50,991,1545154013,12
5.71,8657,379020,380568,2491096,84608,50,991,1545155643,12
7.031,8657,379020,380568,2491096,84608,50,991,1545157214,12
