elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.133,16391,48240,48240,1871732,91536,23,28,2744557213,12
1.426,16391,365388,370544,2477008,84572,49,383,2744558743,12
2.716,16391,383484,383484,2491856,84472,49,970,2744560287,12
3.99,16391,401240,401240,2506448,84436,49,1562,2744561814,12
5.268,16391,410748,410748,2515152,84436,49,2097,2744563362,12
5.574,16391,412856,412856,2517200,84436,49,2121,2744563774,12
6.896,16391,412856,412856,2517200,84436,49,2121,2744565361,12
8.238,16391,412908,412908,2517200,84436,49,2121,2744566967,12
9.567,16391,412908,412908,2517200,84436,49,2121,2744568578,12
