elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.143,48912,142168,142168,177256,68,24,31,5231903706,12
1.377,48912,437280,437280,776900,68,51,359,5231905184,12
2.614,48912,438840,438840,780708,68,50,529,5231906691,12
