elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.137,50917,65776,65776,1877492,86476,27,43,1232918505,12
1.432,50917,358960,359272,2487024,84820,51,434,1232920044,12
2.729,50917,363864,364856,2490352,84696,51,746,1232921620,12
3.042,50917,363864,364856,2490352,84696,51,746,1232921990,12
4.341,50917,363868,364856,2490352,84696,51,746,1232923585,12
5.681,50917,363876,364856,2490352,84696,51,746,1232925204,12
7.031,50917,363876,364856,2490352,84696,51,747,1232926831,12
