elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.167,34723,76524,76524,1876984,84976,26,52,3906247448,12
1.455,34723,369180,370404,2499060,84488,50,453,3906248994,12
2.73,34723,384768,384768,2513908,84380,50,1027,3906250524,12
3.985,34723,399076,399320,2526196,84352,50,1595,3906252028,12
5.257,34723,409688,409688,2534644,84352,50,2093,3906253568,12
6.576,34723,415584,417192,2540276,84352,50,2341,3906255205,12
6.965,34723,415584,417192,2540276,84352,50,2341,3906255657,12
8.299,34723,415636,417192,2540276,84352,50,2342,3906257274,12
