elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.164,39484,73856,73856,1870072,85032,26,52,3906570612,12
1.459,39484,170132,170552,2459124,84656,50,125,3906572183,12
1.773,39484,170132,170552,2459124,84656,50,125,3906572575,12
3.059,39484,170160,170552,2459124,84652,50,125,3906574105,12
