elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.128,57347,45448,45448,1860336,91368,21,23,1550776056,12
1.386,57347,357096,362408,2484408,84760,49,324,1550777579,12
2.659,57347,377076,377076,2496440,84588,49,832,1550779110,12
3.95,57347,384464,385916,2502584,84560,49,1178,1550780696,12
