elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.157,36787,146332,146332,163500,68,27,52,5098631736,12
1.454,36787,440760,440760,774336,68,51,403,5098633280,12
2.724,36787,295688,295688,804768,68,50,708,5098634795,12
3.995,36787,451476,451476,833664,68,41,1323,5098636337,12
5.297,36787,479932,479932,873952,68,44,1618,5098637906,12
6.588,36787,480836,480836,879072,68,44,1903,5098639456,12
7.905,36787,297252,297252,859392,68,21,2165,5098641067,12
