elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.135,23154,63976,63976,1864596,86472,24,41,1229050916,12
1.429,23154,362044,362044,2485136,84792,48,412,1229052455,12
2.707,23154,373220,373220,2493328,84676,48,994,1229054005,12
