elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.146,56817,65928,65928,1875380,85908,25,44,1233319476,12
1.449,56817,361684,361684,2484912,84796,49,423,1233321036,12
2.734,56817,373796,373796,2493616,84656,49,1054,1233322572,12
4.025,56817,384188,384376,2504112,84568,49,1618,1233324157,12
