elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.139,56893,77868,77868,1872040,75408,25,36,138177423,12
1.42,56893,175016,175016,2443684,74952,49,100,138178979,12
1.706,56893,175016,175016,2443684,74952,49,100,138179314,12
2.971,56893,175044,175044,2443684,74948,49,101,138180841,12
4.263,56893,175048,175048,2443684,74948,49,102,138182410,12
5.595,56893,175056,175056,2443684,74948,49,102,138184029,12
