elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.142,14495,65408,65408,1875388,86500,25,28,1545526280,12
1.407,14495,363612,363996,2485688,84752,49,348,1545527816,12
2.699,14495,379328,379328,2497976,84620,49,877,1545529361,12
3.994,14495,393036,394764,2510008,84576,49,1446,1545530948,12
4.343,14495,393092,394764,2510008,84576,49,1447,1545531389,12
5.7,14495,393108,394764,2510008,84576,49,1447,1545533024,12
7.048,14495,393108,394764,2510008,84576,49,1447,1545534624,12
8.373,14495,393160,394764,2510008,84576,49,1447,1545536218,12
