elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.132,47508,46112,46112,1870088,91344,22,25,1232763852,12
1.414,47508,361396,364628,2487216,84784,49,421,1232765374,12
2.711,47508,373160,373160,2496432,84644,49,942,1232766956,12
3.028,47508,373160,373160,2496432,84644,49,942,1232767338,12
4.338,47508,373160,373160,2496432,84644,49,942,1232768940,12
5.678,47508,373172,373172,2496432,84644,49,942,1232770536,12
7.002,47508,373172,373172,2496432,84644,49,942,1232772150,12
