elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.133,53613,61164,61164,1875380,86592,25,26,1233076687,12
1.396,53613,252112,263352,2764236,85112,50,181,1233078203,12
2.672,53613,477396,479228,2799596,84692,51,590,1233079731,12
3.964,53613,485244,488448,2802668,84620,51,769,1233081302,12
4.306,53613,485244,488448,2802668,84620,51,769,1233081737,12
5.62,53613,485292,488448,2802668,84616,51,769,1233083343,12
6.964,53613,485292,488448,2802668,84616,51,769,1233084937,12
8.313,53613,485344,488448,2802668,84616,51,770,1233086570,12
