elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.119,1835,44440,44440,1859300,92024,20,29,3385929293,12
1.446,1835,170552,170552,2455476,84552,48,134,3385930845,12
