elapsed_seconds,pid,vm_rss_kb,vm_hwm_kb,vm_data_kb,vm_swap_kb,threads,process_cpu_ticks,system_cpu_ticks,logical_cpus
0.117,50206,45720,45720,1870056,91668,21,25,1550331106,12
1.431,50206,364040,364040,2493144,84820,50,430,1550332678,12
2.705,50206,376596,376788,2497496,84684,50,852,1550334218,12
2.981,50206,376596,376788,2497496,84684,50,852,1550334542,12
4.247,50206,376596,376788,2497496,84684,50,852,1550336111,12
5.572,50206,376608,376788,2497496,84684,50,853,1550337703,12
6.928,50206,376608,376788,2497496,84684,50,853,1550339321,12
